publishedAt,authorDisplayName,textDisplay,likeCount
2024-05-26T13:31:39Z,@yeniwispa,Agak susah mama Gina kalau mau ekspor buah dan sayur dari Indonesia. Semoga produk pertanian Indonesia semakin banyak yang bisa diekspor,50
2024-05-27T03:55:28Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T13:30:33Z,@suhaliah1325,❤❤,1
2024-05-26T13:30:16Z,@bongtjoenhau4224,Anak anak yang tidak suka cuma telur yg papa jay beli ! Kadang diINDONESIA  jga ada yg tidK bisa makan ! Dalamnya kadang warna hitam kyak telur busuk ! Sehat selalu KIMBAB FAMILY ❤❤❤,0
2024-05-26T13:30:12Z,@eternalborahae0613,makasih kimbab family karena selalu jadi mood booster untuk menghadapi dan menjalani hari seninku 😸💕,0
2024-05-26T13:28:24Z,@mutiamutia4372,Kl temptny ky gitu kyny g ke ubek semua keburu pegeul hehe,0
2024-05-26T13:28:06Z,@niaa21_,suara ny lebih jelass ternyata ada mic(?) nya hehe,0
2024-05-26T13:25:20Z,@adityaheryono2890,"Semoga kembali punya istri lagi, yg kayak teteh gina😂",0
2024-05-26T13:22:54Z,@niaa21_,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=339"">5:39</a> AHAHAHAH LUCU BANGETT MAMA GINAA",0
2024-05-26T13:22:39Z,@aqilanaja5694,yunji : &quot;eomma gwenchanayo?&quot; 🥹❤,0
2024-05-26T13:22:25Z,@SekarAyuningtyas725,Kalo diindo semacem indrogrosir bukan si😂,0
2024-05-26T13:21:08Z,@aghniyailmi,nanti bikin rujaknya ada kontennya ga nih? 😁,0
2024-05-26T13:21:07Z,@BATASBAWAH,"Kita mau buat “Jurak” keluarga online.. ngakak parah sumpah, slip tonguenya, lucuuu😅😊",0
2024-05-26T13:21:04Z,@cemongkamja434,❤❤❤❤❤❤❤❤,0
2024-05-26T13:20:58Z,@renkaasuka1140,Appa jay tipe yg klo icip harus beli 👍🏻👍🏻 kdang ada orang yg suka icip² doang beli kagak 😂,0
2024-05-26T13:20:01Z,@apriyantilutfifauziah8287,Closing.nya diganti kah?,1
2024-05-26T13:19:08Z,@Oldwoman,"Neng Suji pegang hidung waktu sebut durian, nangka 😂😂😂",0
2024-05-26T13:18:24Z,@dewifagustin8402,❤,0
2024-05-26T13:18:06Z,@naqismnii,YEEEEEEEEEEE,0
2024-05-26T13:16:35Z,@copi____,lucuuu bgt ekspresi apa jay pas mama gina bilang hey 😭😭😭😭,2
2024-05-26T14:44:18Z,@copi____,"omoo otoke, dilike keluarga angkat ku😵😵😵",0
2024-05-27T00:19:10Z,@OnePiece-im2dd,Lgsg ada nickname Hey di atas kepalanya😂😂😂,0
2024-05-26T13:16:03Z,@niaa21_,HUUAAA KETINGGALAN SEJAMM,0
2024-05-26T13:15:36Z,@FitriaRahmawati-ux1ge,"Mama gina, kalo harga telor gajauh beda ya sm di indo, di indo klo beli diwarung perbiji jg udh 3rb satu bijinya😂",0
2024-05-26T13:15:30Z,@lovelysays8788,Seru kl liat kimbab family,0
2024-05-26T13:15:07Z,@qtiepie3290,sehat-sehat ya Kimbab Family. semoga rezekinya semakin lancar &amp; selalu dalam lindungan Allah S.W.T dimanapun berada. dulu ngikutin dari anak&quot; msh kecil sampe besar ky sekarang T.T,1
2024-05-26T13:12:41Z,@sunset.breeze,yay seneng kl vlog supermarket gini seruu!!,0
2024-05-26T13:14:58Z,@KimbabFamily,🥳,0
2024-05-26T13:12:28Z,@myfamilykids9916,❤❤❤🎉,0
2024-05-26T13:11:40Z,@boannirizky2824,selalu suka pake banget liat konten2 ny kimbab family .. <br>Jd subscribe ny dari gadis sampe udah jadi anak 1 loh .. <br>Tetap sehat dan selalu upload2 konten2 yang selalu menarik yaa kimbab family ..,0
2024-05-26T13:15:15Z,@KimbabFamily,🤗,0
2024-05-26T13:09:49Z,@malkizestt,yeaayyy upload lagiiii❤❤❤,0
2024-05-26T13:08:58Z,@yayayaboombayahiyaiyaiya,"Mama gina: beras bahasa indonesia nya apa?<br>Neng: beras<br>😂😂😂, lucu bngt episode kali ini😂❤",1
2024-05-26T13:15:23Z,@KimbabFamily,😄,1
2024-05-26T13:08:40Z,@ZaziraNuraini,Maginnnn kapan berkebun lagiiiiiiiii,0
2024-05-26T13:08:38Z,@Detektif_Brian,Mana rujaknya mama gina dan appa jay ???,0
2024-05-26T13:07:27Z,@avivasadilaisrail6368,"Hallo Kimbab family<br>Saya viewer baru dari awal tahun in,i saya maraton hampir setengah video yang sudah diupload, ternyata seru semuaaaa<br>Saya aviva dari Palu, Sulawesi Tengah. Salam kenal untuk semuanyaa<br>Sekarang lagi di semeter akhir hehe<br>Makasih semua videonya menghibur di kala kepala lagi pusing karena tugas akhir<br>Sehat-sehat sekeluarga yaaa ❤",1
2024-05-26T13:15:42Z,@KimbabFamily,Semangat ❤️,3
2024-05-26T13:51:22Z,@avivasadilaisrail6368,@@KimbabFamily Terima kasih😭,0
2024-05-26T13:06:07Z,@adelindriani3252,"Aku pertama kali nonton kimbab 2020 setiap lagi gak mood,sedih,kenapa ya kalo habis nonton vlog kalian kembali semangat,recharge energi banget,sampe di tonton beberapa kali,atau lagi pengen masak apa nonton lagi vlog nya ,plis terus temenin kesepianku di era banyak konten2 settingan d indonesia,kalian harus ttep kompak terus menghibur kami yaa🤗🤗",9
2024-05-27T03:55:23Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T13:05:18Z,@diazhnindity,"Bikin vlog seru seruan lagi bareng halmeoni harabeoji dong, kangen deh lama ngga liat semenjak sakit kala itu",0
2024-05-26T13:04:44Z,@meldanesta6951,Neng suji sudah remaja banget. Sehatsehat kimbab family hihi fighting ❤,0
2024-05-26T13:04:34Z,@RaniSH18,Asiiiiiik🤍,0
2024-05-26T13:04:16Z,@danishamza,"Kalo di Indo Konsep Wholesale begini Lotte, dulunya Makro, biasanya belanja begini rame pas lebaran, buat parsel&quot; karena lebih murah. Atau kalo ada acara&quot;, kaya ulangtahun atau gathering juga sering kesana buat snack&quot;nya.<br>Kalo cari elektronik juga rame biasanya disini.",0
2024-05-26T13:03:14Z,@20.inninurkhalifah39,Masyaallah tabarakallah ❤,0
2024-05-26T13:01:38Z,@KimbabFamily,1000 won = 11.739 rupiah kurang lebih yaa Keluarga Online ❤,528
2024-05-26T13:08:21Z,@ditaandini236,Yeeeeayy belanja bulanan ❤<br>Makasih kimbab family udah ngajak belanja online lagi 😍🥰,13
2024-05-26T21:50:40Z,@diangem2,Di indo dulu ada makro. Tp skrg udh tutup,1
2024-05-27T00:48:54Z,@Revan_adiba,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=69"">1:09</a>",3
2024-05-27T02:29:32Z,@Anggra-mk5qf,Costco ya itu mall nya?,2
2024-05-27T03:54:00Z,@KevinTejakusuma208,"Evening up akan kembali dengan informasi menarik lainnya, tetaplah bersama kami, lanjut pura-pura ngobrol",1
2024-05-26T13:01:23Z,@hagaaulia7074,Dapat notif langsung meluncur buat nonton,0
2024-05-26T13:00:49Z,@nonau4877,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=1217"">20:17</a> <br>Beras bahasa indonesianya apa ya? <br>Duh, tetiba aja lupa 😅",0
2024-05-26T13:02:14Z,@KimbabFamily,😅,0
2024-05-26T13:00:44Z,@yayayaboombayahiyaiyaiya,"&quot;Minggos, minggus, hari minggus&quot;<br>Dek jioww lucu bngt😂😂😂",0
2024-05-26T13:02:23Z,@KimbabFamily,😁,0
2024-05-26T13:00:42Z,@FitriaRahmawati-ux1ge,Nntn sambil makan indomie goreng pake telor😂😍,0
2024-05-26T13:00:36Z,@user-bi8ve3rt8o,"Masya Allah  keluarga  samawa,semoga  selalu dalam lindungan Allah.",0
2024-05-26T13:00:35Z,@sitinurhikmah5670,Jadi kangen saat kerja di line danisa❤,0
2024-05-26T12:59:38Z,@elisyulistian626,"Yang di kangenin kimbap family,,,❤❤nunggu hari Minggu berasa lama bangettt...",0
2024-05-26T12:59:36Z,@chocokrungie5103,kaya transmart ya,1
2024-05-26T12:58:41Z,@nadiarizki667,"Ya Allah MasyaAllah Kimbab Family selalu bikin gemes banget dan kehangatan keluarganya selalu sampai ke penonton. Sehat-sehat terus Appa Jay, Mamah Gina, Suji, Yunji dan Jio💕",10
2024-05-27T03:55:26Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:57:22Z,@ciptadisukarmi4082,Suaminya kerja apa ya kalau boleh tau krn baru ngikutin nih,0
2024-05-26T12:57:15Z,@mwollae,MANA CLOSINGAN LUCU ITUUU,0
2024-05-26T12:57:13Z,@ailiyachoirinisa3945,selalu happy nontonnya❤️‍🔥🥰,0
2024-05-26T12:56:51Z,@apriani2815,Yunji sweet sekali &quot;mama tdk apa2?&quot; ❤,75
2024-05-27T03:55:01Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:56:40Z,@Suaraceritaa_,Gambaran keluarga bahagia ku kedepannya 🎉😂 masyaallah,0
2024-05-26T12:56:34Z,@Ainunii,재밌어용~~,1
2024-05-26T12:56:19Z,@moonsera1191,Yang ditunggu akhirnya upload video baru lagiii❤ kimbab familyyyy🥰,0
2024-05-26T12:56:07Z,@chweio9258,supermarketnya kalo di indo mungkin mirip carefour gt yaa.. semua ada,0
2024-05-26T12:56:07Z,@rahmahanumm,sering sering nge vlog belanja ❤❤,0
2024-05-26T12:55:38Z,@rejanaputri4568,Teteh makin cakep 😊,0
2024-05-26T12:55:18Z,@desparkyu,"Kegiatan yang paling menyenangkan memang strolling around wholesale, belanja.. sekalian cuci mataaa 🤩🤩🤩",1
2024-05-26T12:55:03Z,@aisyah_April19,"Tim yg hampir gk pernah comen,tapi selalu nonton😊<br>Teh sedikit saran, kalo pas belanja online nominal nya di cantimin, biar keluarga online tau perbandingan harga indo korea😊<br>Sukses selalu untuk teh gina sekeluarga 🤗♥️",56
2024-05-27T03:54:39Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:54:51Z,@Serena_Vlancey,Baru 53menit dah rame sehat selalu kimbab family ya jaga ke sehatann 🤭,0
2024-05-26T12:54:40Z,@wonwoo-ya,lucuuuu bgt supermarket date kinda belanja bulanan date 😭😂❤,0
2024-05-26T12:53:30Z,@jinnieseokjinnie3099,"Nonton kimbab family mah ada seneng ada sedihnya. Seneng karena bisa nonton lagi, sedih karena jadi inget besok hari Senin 🫠🫠🤣🤣",0
2024-05-26T12:52:47Z,@berliannurul5108,"Teh Gina, sebagai org Muslim disana, gmn kita ngebedain makanan halal atau ga nya?",0
2024-05-26T12:51:50Z,@mohamadgentaerastiano8746,Kak tumben wajah stranger nya teu di blur,0
2024-05-26T12:51:06Z,@alfinaramadhanti2222,Ditunggu video bikin rujak buahnya 🤤,0
2024-05-26T12:51:02Z,@agustinejourney9665,Telur asin panggang dari brebes ada appa jay..ga perlu cocol garem lagi,0
2024-05-26T12:49:52Z,@jesikasiska7317,"Seneng banget dpt notif kimbab family upload video baru, seneng lihat video2 yg belanja seperti ini Teh Gina, ya video apa aja saya suka yg di upload kimbab family..... Tahun ini apa ada video berkebun lg Appa Jay.... Halmoni dan Haraboji apa kabar, sekali2 bikin video camping bareng Halmoni dan Haraboji ya..... Sehat selalu untuk kimbab family, peluk sayang dari kami sekeluarga di Madiun.... Kalo pulang ke indonesia lagi main2 ke kota Madiun ya, walau kecil tapi banyak tempat wisata yg bagus.... Terimakasih ❤❤❤",8
2024-05-27T03:55:25Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:49:50Z,@lifiarisna1184,"Kimbab family apa ngga bisa upload videonya 2x seminggu??<br>Lama bgt nunggu video baru tiap minggu, udah kangennn bgt😢",1
2024-05-26T12:49:26Z,@gitofficial4105,Endog asin aya henteu teh di korea?,2
2024-05-26T12:49:11Z,@putrifadiyah9457,Selalu buat happy tiap ada video baru dari kimbap family 🥰 manifesting keluarga bahagia seperti kimbap family ❤,0
2024-05-26T12:48:46Z,@fatikahnurhidayaatun7941,"Terimakasih jugaa kimbap family, semoga bisa membangun keluarga hangat seperti itu jugaa❤",1
2024-05-26T12:48:38Z,@Nabilaazzhr14,Semoga kimbab family bisa upload video seminggu 2x lagii 🥰🥰,2
2024-05-26T12:48:31Z,@syahranihf,aaaaaaaa happy banget kalo kimbab family upload video baru,0
2024-05-26T12:48:29Z,@ovaarofah8864,Udah rumah tangga mh dating nya jg ke supermarket ya mama gina 😅,0
2024-05-26T12:47:16Z,@adhelineutaminingsih,Kangen bgt konten belanja gini 🥰,0
2024-05-26T12:47:11Z,@wulansari3818,"Happy banget kalau diajak belanja online sm mamah gina😅 serasa ikut belanja bulanan,bisa tau harga2 dikorea juga.",0
2024-05-26T12:48:39Z,@KimbabFamily,🫶,0
2024-05-26T12:46:27Z,@Momento0407,"Teh Gina, telur panggang itu juga ada buatan Indonesia di produksi Garut di jual di K-mart Jakarta, kalau ke Jakarta wajib coba, hehhe...",0
2024-05-26T12:46:22Z,@rambutketiak,"Supermarket gede wholesale gitu ada di Indo. Dulu namanya makro, sekarang jadi Lotte. Cuma kayaknya kurang laku karena harga bersaing dengan harga pasar tradisional. <br><br>Untuk pepaya, setau aku pepaya yg Indo itu memang hasil rekayasa genetika. Yg namanya California ituu kalo gasalah, dia manis dan ukurannya standar. Btw di daerahku ada pempek pistel lohh mama gina. Pempek pasti udah tau kan ya, pistel itu tumisan pepaya muda pake ebi. Salah satu jenis pempek favoritku tp susah dicari kalo bukan di Palembang.",0
2024-05-26T12:46:17Z,@rizkanovia6806,MasyaAllah sekali dah aah ini video ❤❤ adek2 onlineku jadi lebih kiyoott sama lucu2 .. sehat dan bahagia terus yaa kaliaan... Jangan bosen2 bikin video 😂❤❤,1
2024-05-26T12:47:21Z,@KimbabFamily,❤️,0
2024-05-26T12:45:38Z,@qurratuaini4544,Mama gina &amp; appa jay..buat kebun lagi..plssss,0
2024-05-26T12:44:22Z,@whirligigyej,kalo coba bikin vlog cobain Sauna di Korea bole ga yaa 😂,0
2024-05-26T12:44:12Z,@rifaniamanda8684,Hahaha ramai sekaliii. Sehat sehat selalu kimbab family🥰,0
2024-05-26T12:44:07Z,@yourandy1,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=1544"">25:44</a> Lucu bgt appa gelitikin neng suji hahaha",0
2024-05-26T12:43:16Z,@dinaulia__,Wahhh closingnya sekarang diganti😍 Semoga Indonesia makin sering ekspor buah dan sayur yang beragam jenis di Korea Selatan aamiin😂❤,210
2024-05-27T03:54:39Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:42:51Z,@anisafianti1125,Mama kayaknya aku pernah lihat di reels yak.. telor itu gaboleh ditaruh di kulkas.. tapi mgk beda ya mam.. kayak telor US itu bahkan ketika di supermarketnya udah di kuklas karena ada bakterinya klo ga dikulkas bakterinya hidup,0
2024-05-26T12:42:22Z,@christ.estela,Yang ku nanti di setiap weekend..Sehat selalu kimbab family 🫶🫶,0
2024-05-26T12:48:04Z,@KimbabFamily,🫶,0
2024-05-26T12:42:15Z,@diniatimmr,Di tunggu video selanjutnya...🤗🤗😅,0
2024-05-26T12:41:47Z,@dewipsukmana5728,Akhirnya tayang❤,0
2024-05-26T12:41:01Z,@khadijahsh447,UWAHHHH closingan baruuuu 🥹❤️💘☺️,0
2024-05-26T12:40:33Z,@christ.estela,Penonton setia kimbab family.. Benar-benar menginspirasiku yang mau menikah jg nanti hehehe... Sehat-sehat kimbab family... Luuvvv🫶,0
2024-05-26T12:48:16Z,@KimbabFamily,🫶,0
2024-05-26T12:40:31Z,@oktaviapadrila2642,Akhirnya yg ditunggu2 video kimbab familyy ❤️❤️,0
2024-05-26T12:39:29Z,@senyumceria17,"Teh gina kayanya udah pengen banget ke Indonesia,tinggal bentar lagi ya teh",0
2024-05-26T12:39:24Z,@Keluargasahrul1987,Mama gina appa jay bikin vlog di sauna dong bareng anak2 ... ❤❤❤,1
2024-05-26T12:38:50Z,@bdtz_,"&quot;Beras de, coba bahasa indonesianya apa?&quot;<br>ㅋㅋㅋㅋ teh gina lucu banget",0
2024-05-26T12:39:16Z,@KimbabFamily,😅,0
2024-05-26T12:38:46Z,@ParkJimin-vp5th,"Di purwakarta tempat mertua manggis nama nya manggu 😅,sampe aku aka bingung pas ditanya buah itu",0
2024-05-26T12:38:26Z,@afrokhulqonita,Semoga Indonesia bisa cepet2 ekspor hasil bumi ya. Di Indonesia kebanyakan dibuang karena pas panen kebanyakan jadi harga jatoh dan ga ada pengolahan penyimpanan. Jadi pada rusak dan busuk,5
2024-05-26T14:30:05Z,@intanniarhma,Mungkin maksudnya export kali ya kak. Kalo import itu berarti kita beli dr luar negeri,0
2024-05-26T12:38:00Z,@deammmm9111,Beneran deh pengen nyoba telur pindang ala Korea🤤,0
2024-05-26T12:37:32Z,@anisafianti1125,Aku terinspirasi pengen style rambut aku kayak mama gina 🖤,0
2024-05-26T12:37:19Z,@darasafira8554,PLIS PLIS LAGI YAAA MAMA GINAAA AYO APAJAY JANGAN MALAS EDIT YAAAAAA,0
2024-05-26T12:37:08Z,@sitinursarah6081,Sehat&quot; Yaa kimbap family ❤❤ buat kita semua juga yang nonton sehat&quot; 😊😊<br>Akhirnya yang di tunggu&quot; Up juga 🎉🎉,6
2024-05-27T03:55:18Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:36:46Z,@raisyamaulida1761,Akhirnya yang ditunggu tunggu😍sambil nemenin makan malemm,0
2024-05-26T12:36:44Z,@yayatsupriatna5389,"Asyik akhirnya yg d tunggi&quot; video salh satu favorit aq kimbab family... Seru liat suji, yunji n jio lgi,, mamah gina bikin game lagi ttng seharian ngomong pake bhsa indonesia lgi buat anak&quot; biar lancar n g lupa bhsa indonesia..",27
2024-05-27T03:54:41Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:36:42Z,@gpad0136,Hampir ngga ada ya aktifitas appa jay di video kimbab 🤔,0
2024-05-26T12:35:48Z,@nuellubisTV,"Ya Allah, akang dipanggilnya, kaget pisan euy. <br><br>😅😂<br><br>Lucu pisan ini teh pasutri.",1
2024-05-26T12:35:08Z,@KallistaAnaya,Gercep,0
2024-05-26T12:34:53Z,@hnhanhan_,"Mama ginaa, jio mirip renjun nct😂",0
2024-05-26T12:34:49Z,@Mantan_Jihoon,Konten berkebunnya lagi kapan nih mama gina?,1
2024-05-27T00:18:43Z,@OnePiece-im2dd,Pada cape mungkin anak&quot; nya abis pulang sekolah,0
2024-05-26T12:34:27Z,@hnhanhan_,Keluarga yang selalu jadi inspirasiku❤,0
2024-05-26T12:33:54Z,@AnnoraSe,sukaaak🤩pengetahuanku jadi ++++ asiikkk🫶🏻,1
2024-05-26T12:33:50Z,@user-pg9bf1sd9y,Yeay sudah upload seneng bngt buat tugas sambil nonton Kimbab family ❤,0
2024-05-26T12:33:37Z,@cristinaeca4069,"Wiiih ada yang beda nih closing nyaa, seruuu bangeettt ☺️🥰 semoga bisa seminggu dua kali lagi 🤭🤭",0
2024-05-26T12:33:25Z,@l1234-9,Sauna vs Saona 😂😂😂 lucu banget sih kalian,0
2024-05-26T12:38:42Z,@KimbabFamily,😄,0
2024-05-26T12:32:45Z,@ganiaisasetiadeapratiwi7869,Kimbab family apakah ikutan program tv transtv acara WOW kah?,0
2024-05-26T12:32:13Z,@dwi_ann,"Bnyk yg tanda tanya ya, knapa ssh sekali produk indonesia msk ke supermarket lokal korea. Heran dweehhh",0
2024-05-26T12:31:55Z,@wiwiriyanti6313,Nanti kalo kangen makanan Indonesia lg cobain bikin CILOK KRIWIL ya mama Gina ❤️❤️❤️❤️❤️,0
2024-05-26T12:31:45Z,@tiakim9036,Ditunggu vlog ngerujak nya,0
2024-05-26T12:31:33Z,@angestityas,menutup long weekend with kimbab family! 💗,0
2024-05-26T12:30:51Z,@Sunting68,Wih lama nih durasinya. Mama Gina.. Apa Jay bikin video belanja rutin dong. Kebutuhan bulanan gitu.,0
2024-05-26T12:30:40Z,@carlzzx,Dan baru ngeh kalo Lebaran April lalu (Lebaran tahun ini) gak beli  kue Danish 😂😂😂. Biasanya teh Gina setiap Lebaran beli 😂😂😂,0
2024-05-26T12:31:24Z,@KimbabFamily,😄,0
2024-05-26T12:30:28Z,@rekasitikamilah575,Yeay ❤❤,0
2024-05-26T12:30:28Z,@agustl30,Manggissss. Kelihatan enak bangett. Sering deh nungguin Kimbab Family di Youtube. Akhirnya ada video baru. Keep it up❤ Kimbab Family Hwaiting🎉❤ 사랑합니당~,0
2024-05-26T12:31:36Z,@KimbabFamily,🫶,0
2024-05-26T12:30:14Z,@lmaryanii,Teh gina ama appa jay kayak pengantin baru yaa 💜,0
2024-05-26T12:30:05Z,@nikmatuzzuhriniazizah9366,"Ngakak banget pas, ada tulisan &quot;HEY&quot; di kepala Appa Jay😂",0
2024-05-26T12:29:45Z,@Tsa_Cha,Yeaayyy up vidio baruuu,0
2024-05-26T12:29:23Z,@noramusa4050,lembut je suara mama Gina bercakap.. tenang sahaja dengar,13
2024-05-27T03:55:04Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:28:52Z,@widiantyfadilah1724,"Hangat sekali keluarga ini, sehat selalu teh gina dan keluarga❤️",0
2024-05-26T12:29:14Z,@KimbabFamily,Terima kasih ❤️,0
2024-05-26T12:28:40Z,@intannurhaliza6899,"Asik baget liatnya, pada senang kayanya kalau mamanya udh belanja ya😂",0
2024-05-26T12:27:56Z,@rizkiwijaya3089,Kapan2 bikin episode pementasan drama dari karakter yg diciptain sama anak-anak. Pasti seru ceritanya 😂,0
2024-05-26T12:28:21Z,@KimbabFamily,😄,0
2024-05-26T12:27:54Z,@bungamakrifat3013,liat kelapa nya jdi  ingat kak caca dan kak fathan yg kesusahan buka kelapa,0
2024-05-26T12:27:21Z,@jasmineseica,Setelah nonton shanty di China langsung meluncur ke sini😊,0
2024-05-26T12:26:23Z,@destyputriangreani3153,Cobain buah indonesia sama halmoniiii mama ginaaa,0
2024-05-26T12:25:51Z,@yom138,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=773"">12:53</a> Yunji niruin gemezz 😅🤣🤣",1
2024-05-26T12:25:01Z,@kartikafiles,Mama nanti kalau ke indonesia lagi ajak appa jay dan miniyeon hunting buah-buahan di pasar sambil ngenalin ke mereka,1
2024-05-26T12:23:56Z,@hadipurwoto7848,Groseri shoping..<br>Horee,1
2024-05-26T12:23:54Z,@marswomen23,Benarkah ekspresi appa jay begitu ketkka dipanggil &quot;hey&quot;😂,0
2024-05-26T12:22:23Z,@koesrikoesri5347,Hai the harmony family. Big hugs❤,0
2024-05-26T12:22:10Z,@udelmu4798,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=911"">15:11</a> kok langsung bisa😮banya video yang gabisa langsung dibuka gitu😅",0
2024-05-26T12:22:07Z,@yom138,Papa Jay beliin sambil cobain Mama Gina pakaian2 mewah kyk di drakor2 gitu dong heheh 😅,13
2024-05-27T03:55:15Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:21:53Z,@dinanursilah,❤❤❤❤,0
2024-05-26T12:21:05Z,@hjava,Korea jarang impor buah2 dari Indo karena Jarak pengiriman terlalu jauh jadi bisa busuk dijalan blom lagi ditambah waktu pengurusan cukai nya dan biaya nya jadi lebih mahal di banding impor dari thai/filipina/vietnam 🤣,18
2024-05-27T03:55:15Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,1
2024-05-26T12:20:21Z,@jihan6938,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=339"">5:39</a> mama gina lucu bgt &quot;yeobo miring&quot; pake sound effect jugaa😂😂😂❤️❤️❤️<br><a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=1154"">19:14</a> yunji sweet banget🫶🏼🫶🏼🥹🥹🥹",216
2024-05-26T14:28:00Z,@YunitamustikaNita,Itu bukan sound effect. Itu suara mama gina sendiri. Coba di liat lagi. Klo sound effect gk gitu suaranya. Pasti lebih jelas,2
2024-05-26T14:48:25Z,@jihan6938,"​@@YunitamustikaNita haha iya kak saya juga tau kok. Maksud saya mama gina yang buat sound effect nya pake mulut dia sendiri gitu, kan gak harus saya jelasin juga kalau sound effectnya dari mulut mama gina😁",11
2024-05-27T03:55:30Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-06-05T19:43:19Z,@exp-io853,g sadar yang miring..inilah komentar buat ini wkwkw..hal2 kecil yang g aku sadari..lucu bngt plss,2
2024-05-26T12:19:18Z,@brilinkmademade,Nontonnya dihp kerja. Karena hp lagi dicharge. Gak pernah skip komen like pokoknya❤,0
2024-05-26T12:20:53Z,@KimbabFamily,Terima kasih ❤️,0
2024-05-26T12:19:01Z,@susipainem5362,Kalau di indonesia nmax kulakan teh gina tepatx di daerah tempat aku tinggal grosiran gt dehh...,1
2024-05-26T12:25:29Z,@susipainem5362,Masyaallah senangx dpt blsan love dr kimbab family.. Semangat sukses teh gina sekeluarga yaa...,0
2024-05-26T12:18:50Z,@rosianakusmuliya,🥰❤,0
2024-05-26T12:50:40Z,@rosianakusmuliya,cuakepp amayy jio yaaa~,0
2024-05-26T12:51:04Z,@rosianakusmuliya,suji yunji jugaaa~,0
2024-05-26T12:18:44Z,@rizkyrahayuaisyah6878,Banyak anak banyak rezeki ya Mama Gina ❤❤❤,0
2024-05-26T12:18:32Z,@ilmaanfaussolekhah,Semoga selalu bahagia dan sehat🤗,1
2024-05-26T12:18:12Z,@mayawati939,wah seneng hari ini kita di ajak kimbab family borong belanjaan di supermarket,0
2024-05-26T12:18:10Z,@aemeraldaa,"appa jay sama mama gina soswittt bangett xixi 😂 kayak masih pacaran padahal anaknya udah mau smp 🤫🤫 i love yuuu Kimbab family, sehat teruss yaa. sarange suji, yunji, ji-ow 🎀🎀",16
2024-05-26T12:22:30Z,@KimbabFamily,🫶,1
2024-05-27T03:55:08Z,@KevinTejakusuma208,Yuk kita boy cod BURNING SUN dan PEGI SETIAWAN,0
2024-05-26T12:17:57Z,@SHI-16,Coba daun nanasnya tanam. Tumbuh gk?,0
2024-05-26T12:17:33Z,@septisepti7805,13 menit yg lalu,0
2024-05-26T12:17:01Z,@yom138,"<a href=""https://www.youtube.com/watch?v=OejRGgzt3Y4&amp;t=333"">5:33</a> aku perasaan pernah denger pas kalo produk mentah itu dilarang di impor bener ga ya?<br><br>Telur asin itu ada ga ya di korea/LN apa cmn ada di Indonesia saja ya?<br><br>Mama Gina bikin konten masak 3 jenis makanan Indonesia, Korea, Western dong trs anak2 lebih suka yg mana?",0
2024-05-26T12:16:58Z,@theofaniademariyesa3647,Wahhh kameranya baru ya??ko kaya Terang dan Bagus,0
2024-05-26T12:16:26Z,@dilarosdianaofficial1589,Wahh udah kangen bgt dgn kimbab family ❤❤❤,1
2024-05-26T12:13:36Z,@herliani323,"Yeay akhirnya ada video baru pas bgt lagi makan jadi temen makan hehe, fighting kimbab family ❤❤",0
2024-05-26T12:13:09Z,@Temanalesha512,Seru kalo liat mama gina belanja tuh 🤗,0
2024-05-26T12:23:14Z,@KimbabFamily,🤗,0
